https://github.com/langchain4j/langchain4j.git,a538754a4f089ea3272dc083150ee82f9f217d12,langchain4j-core
https://github.com/langchain4j/langchain4j.git,a538754a4f089ea3272dc083150ee82f9f217d12,langchain4j-elasticsearch
https://github.com/apache/hadoop.git,0e208c8abd982a658ecace110038a00c11ee41dc,hadoop-common-project/hadoop-auth
https://github.com/apache/hadoop.git,0e208c8abd982a658ecace110038a00c11ee41dc,hadoop-hdfs-project/hadoop-hdfs-client
https://github.com/google/gson.git,6ed64ca3a8990c60b758d838e16713b2a1e0f461,gson

